SampleNo	Depth	Age	SAND	VERY_COARSE_SILT	COARSE_SILT	MEDIUM_SILT	FINE_SILT	VERY_FINE_SILT	CLAY
2009	322.482997	-925.44295	0.0088940288784914	0.0269104358931467	0.0809710269070975	0.200042380751425	0.262800656449537	0.191583646025766	0.228797825094536
2005	321.842997	-924.04	0.0101709107509845	0.0426205436320457	0.119411392734094	0.229667681381927	0.24759489322042	0.16433010976925	0.186204468511278
2001	321.202997	-922.6238	0.0087048785789685	0.02960657042056	0.08340863633359	0.194585222361799	0.260922074031815	0.192684933016991	0.230087685256276
1997	320.562997	-921.10345	0.0085962853699589	0.0315303406392734	0.0876329292645981	0.200825005186674	0.260954444397211	0.19155973116228	0.218901263980005
1993	319.922997	-919.0874	0.0142436452342608	0.0494097964020669	0.122334111301048	0.221174879968364	0.239485295855295	0.164078207598917	0.189274063640048
1989	319.282997	-914.30825	0.0089090116511004	0.0455693124191884	0.139850458245242	0.247628124339524	0.238634219802591	0.150635875653244	0.16877299788911
1985	318.642997	-909.7202	0.0161071006985421	0.0737493605009785	0.172855336230914	0.236167352669429	0.208850504473498	0.132771890655931	0.159498454770708
1981	318.002997	-906.16625	0.0131108947909437	0.0648521830311412	0.156918949932953	0.23563203742666	0.215820913028371	0.139929502236024	0.173735519553908
1977	317.362997	-902.6048	0.0452066786323992	0.0931624688035167	0.153046809680601	0.223096825588835	0.205076764037899	0.128040024050963	0.152370429205786
1973	316.722997	-898.7944	0.0103818077778463	0.0484538652009223	0.138956085046377	0.245872858327987	0.237440376794659	0.150484933446138	0.16841007340607
1969	316.082997	-894.99485	0.0081996356197978	0.0399529587527183	0.131995183628872	0.260578175124379	0.244258485637923	0.148045421418415	0.166970139817894
1965	315.442997	-891.88275	0.0072038911927127	0.0299102813690471	0.0987541956106798	0.234214084551437	0.267059851101034	0.175006216177285	0.187851479997804
1961	314.802997	-888.7826	0.0119506140328798	0.0545282853799137	0.142582904294481	0.237456858136947	0.232905769837245	0.1500437775391	0.170531790779434
1957	314.162997	-886.66125	0.0209541829419595	0.0788428300102183	0.159541227788562	0.22176755728204	0.209406030887426	0.14067060814006	0.168817562949734
1953	313.522997	-884.5631	0.0121834638190717	0.0355501789174089	0.0946739938616274	0.197707108334075	0.252197662525764	0.187871498592815	0.219816093949239
1949	312.882997	-882.6304	0.0141528565294697	0.0426987789668703	0.108053651647898	0.206770946160889	0.245662675296297	0.177459455571149	0.205201635827426
1945	312.242997	-880.7031	0.0217058078809347	0.0759241372662145	0.158464631575745	0.22532549944184	0.211734606764871	0.141970803647034	0.164874513423362
1941	311.602997	-878.5754	0.0134168060686901	0.0478060704377039	0.124372283121025	0.223207033689279	0.242271458419705	0.164775355323057	0.18415099294054
1937	310.962997	-876.43965	0.0242841685954244	0.0800861051872669	0.170113808419311	0.236468639800117	0.209555739862695	0.13138018092706	0.148111357208126
1933	310.322997	-874.65855	0.0231042724436076	0.0663123551327516	0.148417832588226	0.227374151330901	0.22153207350036	0.146166107036033	0.16709320796812
1929	309.682997	-872.9032	0.0216301931239481	0.0646060463804987	0.141728903872991	0.224433845833821	0.226395099451361	0.150171460299663	0.171034451037717
1925	309.042997	-870.56105	0.0237174327331748	0.0994732133489942	0.19614216806371	0.234005220105466	0.187086950003401	0.115897451174	0.143677564571254
1921	308.402997	-868.14435	0.0185568705789054	0.0782450561191856	0.155912179779383	0.220316667882971	0.212275396792609	0.142710441064326	0.17198338778262
1917	307.762997	-864.3502	0.0129372198110473	0.0501372081673706	0.139638648489584	0.229059613477609	0.227871086372219	0.153587051821962	0.186769171860209
1913	307.122997	-860.3957	0.0128585989578551	0.0687976104395498	0.160962023733314	0.242622656349868	0.223639649577751	0.13583080463888	0.155288656302782
1909	306.482997	-856.3425	0.0220446580840585	0.0869249017435463	0.178048779879182	0.221823633484724	0.199361391360812	0.130754341491986	0.161042293955692
1905	305.842997	-852.24325	0.0142470458914622	0.0538442623743925	0.139726385132616	0.235128600792538	0.23739769515797	0.150431824801896	0.169224185849125
1901	305.202997	-848.229	0.0120180000792415	0.0575584446286637	0.151443718587708	0.206182543379851	0.21423180186721	0.157954627459521	0.200610863997805
1897	304.562997	-844.27915	0.0145404002824839	0.050122212315335	0.149256787207828	0.246022087650385	0.229742214667787	0.145043015449431	0.16527328242675
1893	303.922997	-840.32195	0.0156733965841399	0.0517746015433568	0.145078796818843	0.234121152657665	0.23098554625328	0.150226759571669	0.172139746571046
1889	303.282997	-836.32035	0.0122748635357987	0.0517235987140932	0.141825782734694	0.228207492920674	0.232520026933865	0.152865878848592	0.180582356312283
1885	302.642997	-833.1057	0.0163110527126482	0.0526464155916491	0.132782319410278	0.230207372435748	0.238796271053851	0.154540803700728	0.174715765095098
1881	302.002997	-830.15225	0.0092374978543913	0.0426043244396569	0.124302505378005	0.227624670792902	0.244660174008332	0.16404219111383	0.187528636412882
1877	301.362997	-827.97375	0.0270601744609846	0.0725648636551096	0.18059254322605	0.243665850440028	0.209748124779559	0.12597922209115	0.140389221347118
1873	300.722997	-826.13785	0.0186790906830978	0.061351125160479	0.164864387535401	0.240131636483191	0.217222403180963	0.138915166692845	0.158836190264023
1869	300.082997	-824.50265	0.019456865244379	0.0566639486126429	0.150534033197922	0.236463347641429	0.230034817430413	0.14794931204166	0.158897675831554
1865	299.442997	-822.9437	0.0130180530718548	0.0514435565007499	0.136432734752973	0.214823840634321	0.228692099111802	0.1596054811225	0.195984234805799
1861	298.802997	-821.19775	0.0709245975982759	0.0864933429182052	0.159398400547044	0.222935956543712	0.195296938522099	0.122979545973927	0.141971217896737
1857	298.162997	-819.36005	0.0177089675241294	0.0779748076650871	0.161385687516561	0.205539476771766	0.208805354657967	0.145630631397923	0.182955074466566
1853	297.522997	-817.3867	0.019738090383662	0.0743023015158687	0.174574511472316	0.22955017529292	0.203938063498515	0.134318988549644	0.163577869287074
1849	296.882997	-815.33	0.0087465268793696	0.054088877451188	0.147354540371905	0.234084647455126	0.23175681276892	0.14924545503725	0.174723140036241
1845	296.242997	-813.15735	0.0073596960544679	0.0565628227638581	0.148650084547283	0.22435519573879	0.220916671402993	0.152281004646632	0.189874524845977
1841	295.602997	-810.89175	0.011553795879364	0.0677623784072786	0.153318002521681	0.223766271196611	0.213433975658373	0.146023268654165	0.184142307682527
1837	294.962997	-808.32905	0.0128387697044945	0.0699259432505559	0.155914572261847	0.229415495177849	0.214666375872738	0.141235668728273	0.176003175004243
1833	294.322997	-805.52925	0.0096123989305462	0.0411549475871261	0.123728582544634	0.229367217643702	0.242933724343695	0.161692322701174	0.191510806249124
1829	293.682997	-802.84885	0.011536303119316	0.0346692351038871	0.0951573581906536	0.207588747869581	0.258029090438658	0.181780736932946	0.211238528344958
1825	293.042997	-800.24405	0.0147553786447397	0.0474662545160063	0.124912278952075	0.222533292524254	0.237326485899378	0.159667524819879	0.193338784643668
1821	292.402997	-797.62705	0.0128817958188825	0.059072966292774	0.152945203725535	0.238736961435983	0.224180521612067	0.142608241628117	0.169574309486642
1817	291.762997	-794.9765	0.0105268871553008	0.0344411816095993	0.0973714325138246	0.207655724509022	0.253827524099486	0.180779240879769	0.215398009232999
1813	291.122997	-792.74425	0.0182553693785281	0.0762527419211531	0.157984128116077	0.217079354728484	0.208330071965197	0.142033349303453	0.180064984587108
1809	290.482997	-790.9665	0.0139558021332231	0.0576010764055465	0.140895796251387	0.21611447580237	0.221574928350828	0.155786190957378	0.194071730099268
1805	289.842997	-788.80075	0.0161613131375563	0.066085373072682	0.14670028844839	0.218518721038929	0.218386377015085	0.149529123122019	0.184618804165339
1801	289.202997	-786.0715	0.0100935808039558	0.042706986244101	0.134957485966621	0.251200684682329	0.247295544216392	0.152988924421663	0.160756793664938
1797	288.562997	-783.2102	0.0180424445907403	0.071141052324148	0.173009664229828	0.25111327396585	0.217691218667254	0.130415232862994	0.138587113359186
1793	287.922997	-780.0606	0.0382851629778013	0.105693092867465	0.221355457748849	0.263329738338065	0.177786875724379	0.0900930307481501	0.10345664159529
1789	287.282997	-777.0981	0.0229904672813733	0.0703465237023382	0.14923782348904	0.226667057946634	0.217664395260265	0.145623707671857	0.167470024648492
1785	286.642997	-774.4643	0.0080027390009041	0.041468929292498	0.138055591686157	0.247664666856184	0.239734468582111	0.149896995539824	0.175176609042323
1781	286.002997	-772.07035	0.0143818134496914	0.0524917637125414	0.14188662791844	0.246476745774709	0.237406391495054	0.144577649739227	0.162779007910337
1777	285.362997	-770.2044	0.0201313038535871	0.0746955310194791	0.227081534248102	0.287878252967296	0.197164827236526	0.0931537799415355	0.099894770733474
1773	284.722997	-768.3851	0.0121034140784975	0.04160836708144	0.11637004064484	0.239427060533403	0.252599077878707	0.159396439295047	0.178495600488065
1769	284.082997	-766.6031	0.0066247197753217	0.0441841030028078	0.112654649434086	0.226536759044117	0.250494947573109	0.167706906455605	0.191797914714953
1765	283.442997	-764.8346	0.0100103836531631	0.0365615029412834	0.114546870942823	0.23185181414581	0.255133439165639	0.165884251497206	0.186011737654075
1761	282.802997	-763.02035	8.3120139621e-06	0.0358294480306791	0.115114975032905	0.243809650292918	0.258414327610446	0.164043423605814	0.182779863413275
1757	282.162997	-761.21415	0.0079796729263082	0.0345294943135169	0.103633601418964	0.224438731114786	0.255690694007837	0.17343254500216	0.200295261216428
1753	281.522997	-759.47915	0.0142768153379238	0.0682480074892999	0.160209269816366	0.231188288440094	0.213642916502692	0.140400413833611	0.172034288580014
1749	280.882997	-757.76805	0.0118375046488424	0.0535373708710196	0.119391287206283	0.22267465614228	0.239883844046675	0.161208964599831	0.191466372485068
1745	280.242997	-756.1336	1.88638134375e-05	0.0343053362301706	0.103203571336992	0.22016787002855	0.260460223721929	0.18049579554871	0.20134833932021
1741	279.602997	-754.5088	0.0107861936285228	0.0536480617049411	0.136692460424137	0.235915517718015	0.235341898633883	0.15125005426943	0.176365813621071
1737	278.962997	-752.97645	0.0092098531124057	0.0407084794557531	0.11207334674989	0.22240450752428	0.246554186508638	0.169614087623721	0.199435539025313
1733	278.322997	-751.4399	0.0083082723313246	0.0392691149202229	0.113066294791141	0.221017434385042	0.249439084149124	0.169480777501961	0.199419021921184
1729	277.682997	-749.67625	0.0109056686056102	0.044546235929957	0.108834708882031	0.213486180778285	0.24496667491358	0.169213685813332	0.208046845077204
1725	277.042997	-747.93215	0.0111948927698598	0.0550130077693454	0.145050399491607	0.236410351300856	0.230785161473736	0.147873122567288	0.173673064627307
1721	276.402997	-746.29225	0.0358651859624234	0.0634157497708245	0.109710996454127	0.189773238199067	0.231779306168106	0.167172991257278	0.202282532188174
1717	275.762997	-744.6687	0.0156219391322377	0.090053647569462	0.170988690442041	0.217298568785461	0.200161427782322	0.136163421195988	0.169712305092488
1713	275.122997	-743.2696	0.0155177998545623	0.0686220138434745	0.161643585468052	0.232240635504617	0.212633850316155	0.138968659954516	0.170373455058622
1709	274.482997	-741.87025	0.0175320912641027	0.069062589228999	0.150593549431856	0.232287789542232	0.22425912147413	0.144429879752544	0.161834979306136
1705	273.842997	-740.3012	1.98091324996e-05	0.0452006561760711	0.118894439401535	0.234903570579848	0.255598984945382	0.163897448458327	0.181485091306337
1701	273.202997	-738.6909	0.0149114447979759	0.069993858920743	0.152244349602388	0.230075809810897	0.21799850569376	0.142843376066828	0.171932655107407
1697	272.562997	-736.4558	0.0107926804081581	0.0665722816101617	0.153105148223247	0.242344978247984	0.228961940321296	0.140741072240308	0.157481898948846
1693	271.922997	-734.2252	0.0227959032567184	0.0965099510841591	0.176846373859864	0.234908051778201	0.200092513531828	0.124735443443951	0.144111763045278
1689	271.282997	-731.9902	0.0194484558055954	0.0971865746060245	0.17324981762258	0.22659534871088	0.201679872665629	0.128483290311912	0.15335664027738
1685	270.642997	-729.77235	2.57660866413e-05	0.0390005923046572	0.115496945120505	0.228959506731559	0.252579111920573	0.169162326291763	0.194775751544301
1681	270.002997	-727.5218	0.0118341991788109	0.0637849949595319	0.13335760362284	0.220491884023333	0.228542648808603	0.152650633785884	0.189338035620997
1677	269.362997	-725.2616	0.0197848840835641	0.0739701958607366	0.170954810790583	0.232391615095262	0.208606802261473	0.13492249581543	0.159369196092951
1673	268.722997	-723.45545	0.008775315183369	0.0479092254844751	0.135350244603645	0.226003281590455	0.229225951562841	0.155854496657292	0.196881484917923
1669	268.082997	-721.6754	0.0175132413103598	0.0647826124639126	0.145478352374105	0.224775703805458	0.221315235054381	0.147076485749791	0.179058369241993
1665	267.442997	-718.3409	0.0145899290004284	0.0610803390415461	0.148012494620008	0.229245654293527	0.222338873187015	0.146677781512337	0.178054928345139
1661	266.802997	-714.83745	0.0153434715430853	0.0545772717592898	0.131440352686887	0.226674765947991	0.235350201831709	0.15394581143898	0.182668124792058
1657	266.162997	-711.7987	0.0171464710353003	0.0775764362000147	0.16098869865706	0.235452308313347	0.222743547149708	0.136081652040628	0.150010886603941
1653	265.522997	-708.8312	0.0229198884196133	0.0809115015695249	0.168901024508057	0.240588420319257	0.214437611452112	0.131681934079088	0.140559619652348
1649	264.882997	-705.98165	0.0099285966743398	0.0591268934851011	0.139101135280833	0.228445496829818	0.233700914621136	0.159505346652728	0.170191616456045
1645	264.242997	-703.15275	0.0127884225339288	0.123764624189205	0.152479119158825	0.228395138270917	0.205206452804842	0.131254680990173	0.146111562052109
1641	263.602997	-700.6171	0.0230656283659267	0.0883174637316443	0.156833259314076	0.21273021461281	0.206950001037145	0.141702156633119	0.170401276305278
1637	262.962997	-698.13235	0.0196041442868948	0.0668701895266466	0.146867735734302	0.24167312775638	0.233734202485027	0.142201477261122	0.149049122949627
1633	262.322997	-694.1879	0.0248864361139504	0.0878011732878258	0.205418629332706	0.256936134644693	0.193657129732648	0.110224644255887	0.121075852632289
1629	261.682997	-689.8321	0.0062872333078514	0.0625563706703963	0.138956220124763	0.233995232741666	0.24132372244377	0.151345402541965	0.165535818169588
1625	261.042997	-684.6869	0.0074474931349878	0.057825454107777	0.1379066830275	0.243909004563971	0.242543072783427	0.148638279916987	0.16173001246535
1621	260.27	-678.7024	0.0462747780540392	0.0960721191159713	0.13059213085624	0.195613413858946	0.212346851393509	0.145922708245487	0.173177998475807
1617	259.63	-676.0177	0.034750831724786	0.100360700412847	0.143151619667964	0.209814965627023	0.20920937789408	0.139523794883092	0.163188709790208
1613	258.99	-674.01665	0.013918414371235	0.0548205072543619	0.131278794672933	0.216509045271064	0.235680613751515	0.160066610177999	0.187726014500892
1609	258.35	-671.85885	0.0127906757908042	0.0846907380087063	0.139627729331211	0.224237184743691	0.224479313078646	0.145030792545626	0.169143566501315
1605	257.71	-669.6726	0.0181803650985517	0.100107047416994	0.183987542614131	0.228913871161047	0.19997220937021	0.124915346048544	0.143923618290522
1601	257.07	-667.4497	0.0108919968042779	0.0496067146376047	0.124832541478681	0.212033069188851	0.23521852790856	0.166223424078403	0.201193725903622
1597	256.43	-665.21015	0.011293226743604	0.035230444369423	0.111077192968861	0.223618366074631	0.248347867403181	0.171169746119438	0.199263156320861
1593	255.79	-662.77385	0.0159635048647049	0.0544353902964798	0.128035109789951	0.217503876073442	0.235547540286283	0.162544948039497	0.185969630649642
1589	255.15	-660.24895	1.16441443736e-05	0.030291202691953	0.0913691030774064	0.207540820799698	0.263769579420861	0.187501978254885	0.219515671610822
1585	254.51	-657.84415	0.01395160130307	0.0537936670411166	0.13051341489885	0.222520132724581	0.235418714090903	0.159008300351496	0.184794169589984
1581	253.87	-655.4694	0.0076610631527555	0.0367729447285985	0.0901530837898083	0.173432722302909	0.237250445339936	0.193797922777673	0.260931817908319
1577	253.23	-653.6375	0.0107300775175445	0.0477195635660393	0.131438143850241	0.232169326295307	0.241054934268882	0.158665669619456	0.17822228488253
1573	252.59	-652.12985	0.0204485331979411	0.0779746148489037	0.167819232839264	0.225539592722147	0.210245964508758	0.137169879750867	0.160802182132119
1569	251.95	-650.3394	0.016654341662007	0.0683492021396185	0.167830572941361	0.246231308883242	0.221125038135968	0.134348447507406	0.145461088730398
1565	251.31	-648.36055	0.0168414901005537	0.0694223880412236	0.148457108312453	0.224453214191108	0.221775291219321	0.148750142244166	0.170300365891175
1561	250.67	-646.3597	0.0195109499065746	0.0830514453424158	0.170043456464641	0.219434883173841	0.203466111599858	0.136462654228177	0.168030499284493
1557	250.03	-644.3421	0.0121055235207788	0.0720976300868418	0.167986044650685	0.2379964003611	0.214876529612821	0.13548980616046	0.159448065607314
1553	249.39	-642.25215	0.0093144411361877	0.0688395719978187	0.185229679776199	0.263260282731663	0.22144056409256	0.125683631713447	0.126231828552125
1549	248.75	-640.0841	0.0245666482867728	0.109242704917161	0.172242451346566	0.22096327611988	0.197983346870244	0.124862771200024	0.150138801259352
1545	248.11	-638.21245	0.0214271754603811	0.10240605882386	0.167883254519503	0.218783936079551	0.199033821580552	0.131265474259185	0.159200279276968
1541	247.47	-636.58895	0.0202701052715544	0.0798045811536782	0.145511743594052	0.209097388248892	0.221796875344572	0.153296813195547	0.170222493191705
1537	246.83	-634.7525	0.0215400098380119	0.0740375689022022	0.146477638532469	0.221081788260949	0.224721777839671	0.14755611228461	0.164585104342087
1533	246.19	-632.68145	0.0090842634948141	0.0479318923270365	0.131869166183566	0.228243513676507	0.241238881805	0.161298701791703	0.180333580721374
1529	245.55	-630.7531	0.0397705693171819	0.105307638825787	0.170967689619278	0.206868916920197	0.192141459321479	0.130097433813379	0.154846292182699
1525	244.91	-629.019	0.0220846090906558	0.0870330800052945	0.163061540025007	0.224380384227962	0.212287333652698	0.136738453552124	0.154414599446258
1521	244.27	-627.35595	0.0184705180729324	0.0743304466085879	0.161925701213227	0.225497099886208	0.220037012579224	0.141711885047841	0.15802733659198
1517	243.63	-625.8435	0.0192267501576407	0.0631985422699958	0.147117552341314	0.237952678598039	0.22974224347174	0.144136838288982	0.158625394872289
1513	242.99	-624.305	0.0208731892772889	0.0917544074521957	0.186279874583832	0.23421407074972	0.195721356719781	0.123439336364487	0.147717764852695
1509	242.35	-622.71895	0.0185731023360861	0.0707828271931882	0.150945744774769	0.226283706026617	0.222573761214041	0.147076442017618	0.163764416437681
1505	241.71	-621.20705	0.0230700512355079	0.0775296990611412	0.150701026007852	0.215010496598508	0.213464893093238	0.146997374912567	0.173226459091185
1501	241.07	-619.757	0.0271439322778077	0.0613391404229821	0.144970199332002	0.235786601212894	0.227160638448577	0.145763560333467	0.15783592797227
1497	240.43	-618.28375	0.0212635299079497	0.058314760363228	0.136531985306745	0.226826504028289	0.231016427051623	0.154556530068399	0.171490263273766
1493	239.79	-616.73505	0.0410346219683002	0.0753263836188892	0.135711683535486	0.207169719732074	0.213119574546142	0.149179800316959	0.178458216282149
1489	239.15	-615.21215	0.0368519557913318	0.0880002901015561	0.172907068137153	0.214477211766981	0.205450514253236	0.129984742082483	0.15232821786726
1485	238.51	-613.72475	0.0511364970411831	0.128882702168826	0.205428145706661	0.208804870424547	0.172298165402014	0.10486868877577	0.128580930480999
1481	237.87	-612.2341	0.0440521432722934	0.0915726789970379	0.148803405677451	0.226100625402534	0.213401162245059	0.131883094455662	0.144186889949963
1477	237.23	-610.73605	0.0359095201147255	0.0916528105287034	0.163369192078354	0.224963686240284	0.213538017825555	0.12943976408857	0.141127009123807
1473	236.59	-609.19405	0.0277799219612093	0.0630446802275782	0.141015112456613	0.224971060107789	0.231418355629931	0.149320932909384	0.162449936707496
1469	235.95	-607.4306	0.0223992227108463	0.0565243498722818	0.140776637400255	0.216774266009753	0.231790660222422	0.155733525562047	0.176001338222395
1465	235.31	-605.67075	6.4821898472e-05	0.105027854470908	0.122257145385967	0.210088653484949	0.220473699887779	0.154867395904577	0.187220428967347
1461	234.66	-604.0267	0.0132885097300418	0.0540015479786885	0.145593952242788	0.218982940796803	0.22596185929287	0.154642139824121	0.187529050134688
1457	234.03	-602.4342	0.0215397261688529	0.0789303596660867	0.144841895433289	0.205882346336524	0.208288400928804	0.152921043189847	0.187596228276596
1453	233.39	-600.72555	0.0309863570160494	0.0592246733558259	0.155782976288036	0.26656085880333	0.2213051303271	0.126588307825466	0.139551696384193
1449	232.75	-598.9856	0.0199716353761474	0.0940132403746271	0.202050231875315	0.215882548887871	0.181670397680543	0.123647767860469	0.162764177945028
1445	232.11	-596.94565	0.0210954006822495	0.0751558180793261	0.165443198613332	0.230616721093765	0.212906360103944	0.137796364258342	0.156986137169041
1441	231.47	-594.951	0.0405748425236216	0.0920214948402088	0.196449172989404	0.242291792956483	0.183539974020434	0.113348111138518	0.131774611531331
1437	230.83	-593.21825	0.0152909700369221	0.0708413520428465	0.19251079338097	0.23829748271913	0.202447525421199	0.129313059173023	0.151298817225911
1433	230.18	-591.4877	0.0196817772519008	0.0533210775644676	0.186565133182094	0.249568070336181	0.20736794212005	0.129492801309597	0.154003198235709
1429	229.55	-589.97775	0.0174884147989356	0.0805608787553475	0.213136512936547	0.211154556520088	0.199539112489099	0.128061432671415	0.150059091828568
1425	228.91	-588.4251	0.0312962654005986	0.0703371366220164	0.165124876649234	0.211371889118027	0.19976496568643	0.142271228903636	0.179833637620058
1421	228.27	-586.69265	0.0215877420184835	0.0561445340333271	0.123012306893993	0.207271096160556	0.228644584533573	0.163277369535957	0.20006236682411
1417	227.63	-584.9619	0.0119251084861455	0.0292935413846619	0.0854077143116201	0.194810105852856	0.253222596940813	0.187195544008712	0.238145389015192
1413	226.99	-583.5847	0.0089356328781591	0.0352038851340568	0.103189018602744	0.209221277974934	0.251790591385828	0.180514035132906	0.211145558891372
1409	226.35	-582.2212	0.0132300319298923	0.0416973684285825	0.110090441915927	0.206115214564332	0.242463304888399	0.17507572198492	0.211327916287947
1405	225.71	-580.9183	0.0207456442791581	0.0332401074718768	0.0977304008465329	0.204366961420849	0.250793407806109	0.183029793427289	0.210093684748185
1401	225.07	-579.6153	0.0193381894493573	0.0639579716713123	0.162945089289148	0.23377211029927	0.212035514558894	0.143680830124155	0.164270294607864
1397	224.43	-578.1673	0.0200258064276345	0.0427633317312205	0.109127685364051	0.220370141353498	0.248077108847675	0.170765910382673	0.188870015893248
1393	223.79	-576.71055	0.026322385022196	0.0483892183402655	0.120816268169167	0.242438176378531	0.248349255179578	0.155284749323579	0.158399947586684
1389	223.15	-575.2536	0.01704737545038	0.0450269773572922	0.136481253961744	0.245601689246773	0.235854306647092	0.151367788101408	0.168620609235311
1385	222.51	-573.78985	0.0289350992896741	0.0405570083138055	0.108152136311716	0.224258148668145	0.248586570288461	0.166259399418495	0.183251637709704
1381	221.87	-572.3065	0.0205735489533927	0.0491307170742987	0.118233674781306	0.216680521031407	0.238611468462848	0.164557081470952	0.192212988225796
1377	221.23	-570.84265	0.0226588794000838	0.0397177078507371	0.103311971908864	0.210893963770643	0.248840532450654	0.174225166323273	0.200351778295746
1373	220.59	-569.4432	0.0169608000733301	0.0464758989971913	0.123668519368222	0.220146162880502	0.240730719631579	0.164757547755116	0.18726035129406
1369	219.95	-568.052	0.0081475005763012	0.0306701105003064	0.0981651767441325	0.204224324009162	0.25053070934728	0.186301447757523	0.221960731065295
1365	219.31	-566.74525	0.0042267354115536	0.0381646737766876	0.103395205233018	0.211145336760988	0.253160360038974	0.182043926958396	0.207863761820383
1361	218.67	-565.42795	0.0167003015949472	0.0386354212273607	0.104377362509912	0.215076367641807	0.252041799375757	0.175052033907188	0.198116713743029
1357	218.03	-564.10265	0.0283430971463916	0.0596478348880463	0.128683310805107	0.215788038586456	0.225333456177252	0.155833514334803	0.186370748061944
1353	217.39	-562.73415	0.0094982932859657	0.0463663813772635	0.1334483648795	0.221323166463886	0.229188723002687	0.162637067516822	0.197538003473876
1349	216.75	-561.0679	0.0179478064127385	0.0590568241849427	0.131291711076423	0.198168318161294	0.215950059648337	0.163486168531809	0.214099111984456
1345	216.11	-559.28565	0.0147289179431693	0.0430095734074273	0.130553386937289	0.22244774685537	0.237224067269629	0.16382498292896	0.188211324658156
1341	215.47	-557.4369	0.0112605573665604	0.0378006873912634	0.107556571480645	0.226563621783019	0.253850212909307	0.17179909687665	0.191169252192555
1337	214.83	-555.55185	0.0216043007190744	0.0729546530634335	0.148763532164032	0.21487782007151	0.214861765393102	0.149612189385967	0.177325739202881
1333	214.19	-553.5221	0.0234122160776711	0.0551286445788766	0.131580783620505	0.210442611538677	0.222530760456886	0.159100023976344	0.19780495975104
1329	213.55	-551.427	0.0126791372018065	0.040197800959736	0.111128262128087	0.221893265855742	0.250401933214609	0.169964040876211	0.19373555976381
1325	212.91	-549.32675	0.0212593536368437	0.0674097778249622	0.141209167614172	0.206771251967108	0.214904237064224	0.157214357689079	0.191231854203611
1321	212.27	-547.15765	0.022856407880058	0.0760696513171792	0.150447729034847	0.206185154032356	0.207467274351742	0.150020796980368	0.18695298640345
1317	211.63	-545.1025	0.0177448300709585	0.0629455422495692	0.134225922498703	0.209654350513537	0.220494380326	0.160418780479263	0.194516193861969
1313	210.99	-543.10225	0.0196714653389847	0.0708275632018291	0.147305545372019	0.2077057590144	0.21017719119098	0.151360832573448	0.19295164330834
1309	210.35	-540.85055	0.0204543289283914	0.0710795235835849	0.139116036328219	0.198376404708829	0.208860009484151	0.156089731412361	0.206023965554464
1305	209.71	-538.4114	0.0111706781784102	0.0382715098135826	0.100505833406775	0.20266823420976	0.247834755152323	0.181756170765146	0.217792818474004
1301	209.07	-536.6868	0.0133482337732656	0.0559548753424972	0.135923308743427	0.221943824378366	0.230666897848992	0.158265681680449	0.183897178233003
1297	208.43	-535.4705	0.0172318218704896	0.0447089921572406	0.106702925783216	0.210175357722217	0.244156521142065	0.172162656235247	0.204861725089526
1293	207.79	-534.3044	0.0140044657613631	0.0550784674041116	0.120290276186303	0.205362599057637	0.233086807096594	0.168858699674195	0.203318684819797
1289	207.15	-533.14995	0.0160487388536694	0.0585000851295063	0.1305420615571	0.218311751981423	0.231812771789889	0.157606499697162	0.18717809099125
1285	206.51	-531.8524	0.022854527603906	0.0663715073893582	0.172565587016205	0.246017691658907	0.210411433323707	0.130841815656007	0.150937437351909
1281	205.87	-530.4084	0.038688397925733	0.0544857137111214	0.121444546172688	0.225546435062212	0.234920761525749	0.152164337012114	0.172749808590383
1277	205.23	-528.51715	0.0439580643293778	0.0821751979422498	0.15990409180723	0.223836355339803	0.204843040615613	0.132220058499406	0.153063191466319
1273	204.59	-526.12985	0.0507162755410606	0.0842889346719828	0.1569758445605	0.224798439257771	0.204578678194114	0.129753939673378	0.148887888101194
1269	203.95	-523.78255	0.0783744638081315	0.104917582237355	0.154654630094259	0.197668730826063	0.186533054872691	0.12557271902869	0.152278819132811
1265	203.31	-521.44665	0.0375416645205644	0.0553814719062906	0.137321760859877	0.239940202225507	0.223935756365464	0.140899814656087	0.16497932946621
1261	202.67	-519.2524	0.0183112702031908	0.0441894548297089	0.103715841874003	0.215260197281912	0.250504432903212	0.171792728627112	0.196226074280862
1257	202.03	-517.1798	0.0274654672697599	0.0795981702711912	0.136233453515901	0.211833409833012	0.22176116467449	0.148769050786937	0.174339283648709
1253	201.39	-514.93715	0.013845535631703	0.0480550936286758	0.0940792069538785	0.21253797175951	0.260659324069823	0.178187778357491	0.192635089598919
1249	200.75	-512.42375	0.0538353206373534	0.0826327645910608	0.141826092637593	0.214541199060611	0.214695440233052	0.139492383992355	0.152976798847975
1245	200.11	-509.4285	0.0412301485491591	0.0745936995177327	0.147031664806505	0.215720833988367	0.213209945942676	0.144451755576582	0.163761951618978
1241	199.47	-505.58365	0.0340285029052663	0.0847264085261127	0.141417424848772	0.214673347918647	0.219695593725552	0.144515098863754	0.160943623211894
1237	198.83	-502.18295	0.094444364911394	0.103204709967012	0.14455240173651	0.209656032491076	0.200007712528359	0.120839658667153	0.127295119698496
1233	198.19	-499.5791	0.0788760438528822	0.102720279072552	0.138356181695284	0.194568183883668	0.19852302672499	0.134666522295313	0.15228976247531
